SK_ID_CURR,PRED_CLASSE,SCORE_CLIENT,PAYMENT_RATE,EXT_SOURCE_2,EXT_SOURCE_3,EXT_SOURCE_1,Âge (ans),Sexe,Annuités ($),PREV_CNT_PAYMENT_MEAN,Anciennete (ans),Niveau éducation,Statut familial,Montant du crédit ($),INSTAL_AMT_INSTALMENT_SUM,INSTAL_DPD_MEAN,DAYS_ID_PUBLISH,POS_MONTHS_BALANCE_MAX,FLAG_OWN_CAR,ANNUITY_INCOME_PERC,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,REGION_POPULATION_RELATIVE,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_DBD_MAX,BURO_AMT_CREDIT_SUM_DEBT_MAX,PREV_APP_CREDIT_PERC_MIN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MAX,APPROVED_CNT_PAYMENT_SUM,BURO_DAYS_CREDIT_MAX,INSTAL_DBD_SUM
292308,0,0.0021880453936339,0.0511856666081152,0.6588509891421774,0.4974688893052743,0.2491036714108397,31,Feminin,52452.0,12.0,11,Higher education,Married,1024740.0,889011.945,0.0769230769230769,-4096,-16.0,1,0.1554133333333333,191.0,0.010006,0.0,93.0,13626346.5,0.8920982467480003,30934.0,30934.0,72.0,-192.0,1507.0
189959,0,0.0092257917548013,0.0398309448972706,0.4495939743692048,0.7700870700124128,0.5059935113854908,44,Masculin,30280.5,9.0,14,Secondary / secondary special,Married,760225.5,323358.39,0.0,-5346,-2.0,0,0.13458,252.0,0.010006,0.0,25.0,0.0,1.0681341719077568,31195.0,31195.0,18.0,-377.0,128.0
351390,0,0.0189098661712641,0.1024568304553636,0.5436529604067016,0.7047064232963289,0.6014261588650517,45,Feminin,27661.5,12.0,23,Secondary / secondary special,Married,269982.0,90169.29,0.9473684210526316,-5562,-23.0,1,0.1307872340425531,300.0,0.01885,154.7857894736842,40.0,471883.5,0.8742762613730356,-963.0,30940.0,24.0,-1029.0,227.0
244348,0,0.0574897579875871,0.0482545579357548,0.661984729193039,0.5352762504724826,0.5059935113854908,55,Masculin,43020.0,6.0,1,Secondary / secondary special,Civil marriage,891522.0,206212.455,0.0,-3689,-9.0,0,0.2124444444444444,252.0,0.035792,0.0,16.0,149458.5,1.0654081882814417,-211.0,909.5,18.0,-300.0,84.0
220249,0,0.0073408707640242,0.1085147611991337,0.6113509675443071,0.6610235391308081,0.6632728359910531,35,Masculin,17136.0,24.0,4,Secondary / secondary special,Married,157914.0,320802.57,0.0,-3577,-23.0,0,0.15232,746.0,0.035792,0.0,22.0,5641141.5,0.8672228506787331,-211.0,3543.0,24.0,-112.0,257.0
242967,0,0.1688094380712995,0.0483,0.1746115146042114,0.6785676886853644,0.64927438439871,46,Masculin,32602.5,18.8,5,Secondary / secondary special,Married,675000.0,2728650.6450000005,3.923076923076923,-592,-1.0,1,0.181125,-992.0,0.018209,537.5526923076924,31.0,165280.5,0.9232238978512968,-2517.0,172.0,94.0,-193.0,281.0
143863,0,0.4953924360765247,0.05,0.6908462433081929,0.1054731864873376,0.5059935113854908,50,Feminin,7875.0,18.0,2,Secondary / secondary special,Married,157500.0,459355.36499999993,1.103448275862069,-1981,-6.0,1,0.0364583333333333,659.0,0.035792,3341.2577586206894,51.0,1025964.0,0.7646273206439181,-1281.0,896.0,24.0,-200.0,391.0
205576,0,0.0439108603844203,0.0469884446262399,0.3034651061911348,0.3001077565791181,0.5059935113854908,63,Masculin,16542.0,52.285714285714285,4,Secondary / secondary special,Married,352044.0,861753.375,0.0,-4494,-1.0,0,0.14704,-732.0,0.0038179999999999,-45732.9571875,13.0,531711.0,0.8535336292249914,286.0,931.0,66.0,-174.0,108.0
301130,0,0.1196205644953169,0.0293344481605351,0.6682289328150994,0.6817058776720116,0.7188845551214373,43,Masculin,39469.5,14.75,8,Secondary / secondary special,Married,1345500.0,1540893.465,0.5652173913043478,-4194,-9.0,1,0.1949111111111111,281.0,0.026392,948.3383152173916,37.0,850503.78,0.8148526874161182,-240.0,1544.0,118.0,-267.0,566.0
323453,0,0.1066150976975452,0.0608882521489971,0.575150172691678,0.2750003523983893,0.5059935113854908,36,Feminin,16830.0,11.0,3,Secondary / secondary special,Single / not married,276408.0,26488.89,0.0,-1750,-6.0,1,0.1068571428571428,692.0,0.010966,0.0,65.0,1073691.0,0.904511816662688,-216.0,1397.0,22.0,-248.0,303.0
246022,0,0.04537984828162,0.0716363636363636,0.5210479194036634,0.4101025731788671,0.5059935113854908,38,Feminin,17730.0,11.9,2,Secondary / secondary special,Civil marriage,247500.0,1432724.58,0.9342105263157896,-3900,-2.0,0,0.1313333333333333,252.0,0.026392,2854.969342105263,37.0,0.0,0.7981938014549933,46.0,46.0,90.0,-17.0,629.0
143557,0,0.065272438940357,0.04249029561063,0.6805541763714167,0.7981372313187245,0.5059935113854908,57,Masculin,44824.5,18.0,8,Secondary / secondary special,Married,1054935.0,1821845.295,0.0232558139534883,-4366,-2.0,1,0.2213555555555555,118.0,0.0116569999999999,0.0,13.0,226309.5,0.9198616528074176,-174.0,9730.0,72.0,-496.0,147.0
396687,0,0.0531153475328347,0.0286592592592592,0.4585053981010989,0.5334816299804352,0.5059935113854908,25,Masculin,17410.5,8.0,0,Secondary / secondary special,Married,607500.0,128102.85,0.0,-1882,-3.0,0,0.2149444444444444,244.0,0.025164,0.0,36.0,138505.5,0.0,102.0,556.0,24.0,-304.0,250.0
361027,0,0.2678001676607748,0.03543,0.4191250608154444,0.1664055461839363,0.7266404014014087,43,Feminin,31887.0,38.0,2,Secondary / secondary special,Married,900000.0,2278030.275,6.16,-3660,-3.0,0,0.14172,404.0,0.030755,1416.4943999999998,58.0,1952865.0,0.0,-334.0,1694.0,110.0,-128.0,906.0
140592,0,0.1298233999520067,0.02924,0.3883720777103736,0.5779691187553125,0.5059935113854908,60,Masculin,19737.0,20.0,4,Secondary / secondary special,Married,675000.0,932256.99,4.615384615384615,-5000,-3.0,0,0.2088571428571428,252.0,0.009334,2244.9349038461537,33.0,0.0,0.8603238866396761,-634.0,-634.0,88.0,-1275.0,308.0
448175,0,0.086613133028407,0.0398136177547942,0.6985956250206379,0.4866531565147181,0.5059935113854908,63,Masculin,33259.5,33.2,7,Secondary / secondary special,Widow,835380.0,408877.38,0.0,-4426,-18.0,0,0.2239696969696969,-447.0,0.030755,-457.0453846153847,85.0,366802.29,0.8535336292249914,-1718.0,1259.0,46.0,-90.0,1749.0
397147,0,0.1021250667916591,0.0714233420141612,0.5822249364091935,0.4668640059537032,0.5059935113854908,55,Masculin,30730.5,8.666666666666666,4,Secondary / secondary special,Married,430258.5,997019.55,0.0,-3539,-1.0,1,0.1797105263157895,9.0,0.007305,0.0,8.0,139567.5,0.9357688276688126,-455.0,812.0,52.0,-118.0,92.0
237096,0,0.1796446996119445,0.0732191610821543,0.7324816732556096,0.3656165070113335,0.2575112074663812,33,Feminin,21240.0,4.5,3,Secondary / secondary special,Married,290088.0,1090739.745,1.2843137254901962,-4549,-27.0,0,0.0874074074074074,109.0,0.04622,25.531764705882352,41.0,21001.5,0.0,-87.0,109.0,18.0,-817.0,462.0
156814,0,0.1639983492788622,0.0425906479708444,0.5844837903147453,0.6706517530862718,0.5059935113854908,60,Masculin,24822.0,9.75,4,Secondary / secondary special,Separated,582804.0,1378566.63,0.0,-4433,-1.0,0,0.1282790697674418,144.0,0.02461,0.0,31.0,56434.5,0.0,-603.0,9947.0,66.0,-40.0,902.0
118178,0,0.11667208335568,0.05164,0.5244903632037425,0.6528965519806539,0.5059935113854908,46,Feminin,11619.0,12.0,23,Secondary / secondary special,Married,225000.0,468391.41,3.3245033112582782,-355,-4.0,1,0.1173636363636363,-242.0,0.028663,482.7814569536424,29.0,790443.0,0.8988052373627464,-1011.0,1517.0,30.0,-225.0,604.0
336906,0,0.1537294778734859,0.0512411118293471,0.5613738103437803,0.646329897706246,0.3261751212616401,57,Masculin,35671.5,26.666666666666668,9,Secondary / secondary special,Married,696150.0,1636975.89,0.3333333333333333,-4552,-2.0,0,0.15854,360.0,0.007305,4712.796,36.0,1122733.755,0.0,-602.0,1266.0,52.0,-365.0,389.0
119215,0,0.0158509323477039,0.0371261481592114,0.7070447920704199,0.6279908192952864,0.5059935113854908,60,Feminin,71590.5,18.0,4,Higher education,Married,1928304.0,3610652.04,0.0,-4101,-1.0,1,0.1767666666666666,412.0,0.032561,-16071.42857142857,54.0,374269.5,0.832766589404433,-604.0,31073.0,72.0,-318.0,538.0
129149,0,0.1342727066919895,0.0303195813433594,0.5410259622360107,0.3457848024695955,0.5059935113854908,27,Masculin,10741.5,16.2,6,Secondary / secondary special,Single / not married,354276.0,619969.455,0.4821428571428571,-2658,-16.0,0,0.11935,31077.0,0.0196889999999999,6.991071428571429,90.0,126585.0,0.0,-139.0,31077.0,21.0,-505.0,448.0
318460,0,0.0413708326048635,0.0413427652076204,0.7500042344815371,0.5352762504724826,0.5059935113854908,53,Masculin,72850.5,10.0,14,Secondary / secondary special,Married,1762110.0,122544.225,0.0,-3220,-80.0,0,0.2698166666666666,252.0,0.072508,0.0,12.0,149458.5,1.8476056708949653,-211.0,909.5,10.0,-300.0,41.0
310551,0,0.0231626877400412,0.0510474217311233,0.2756362556926545,0.8106180215523969,0.5059935113854908,44,Masculin,15966.0,12.0,14,Secondary / secondary special,Married,312768.0,328357.485,0.0384615384615384,-4661,-4.0,0,0.1182666666666666,252.0,0.0196889999999999,0.0,31.0,0.0,0.8988052373627464,-566.0,-566.0,30.0,-931.0,266.0
126924,0,0.0038822477652466,0.051205,0.5889060740984292,0.7407990879702335,0.8257664855333067,63,Masculin,46084.5,15.0,22,Higher education,Single / not married,900000.0,397398.87,0.2647058823529412,-3087,-3.0,1,0.1862,707.0,0.015221,-3870.111176470589,97.0,906367.5,0.920975150158992,-1227.0,707.0,30.0,-116.0,859.0
454533,0,0.0215791417523277,0.0379891842800528,0.7349425958656413,0.656158373001177,0.5059935113854908,58,Masculin,16564.5,13.5,4,Higher education,Married,436032.0,317114.325,0.0,-1020,-2.0,0,0.1051714285714285,89.0,0.009549,-2391.1363636363635,54.0,294534.0,0.902335456475584,82.0,1618.0,42.0,-96.0,525.0
312323,0,0.0529346738715272,0.05,0.6658880572666489,0.7726311345553628,0.5059935113854908,49,Feminin,10125.0,10.666666666666666,6,Secondary / secondary special,Widow,202500.0,223386.165,0.1818181818181818,-1549,-6.0,0,0.15,1188.0,0.009175,201.6054545454545,30.0,302206.5,0.8317161075686166,-646.0,1188.0,32.0,-638.0,187.0
311127,0,0.2030172601736836,0.118675,0.4395508658926812,0.5352762504724826,0.2031390682568188,40,Feminin,21361.5,11.0,14,Secondary / secondary special,Single / not married,180000.0,89880.615,1.25,-3033,-8.0,1,0.09494,-1154.0,0.015221,796.5506250000002,60.0,753025.68,1.0050526768436896,-1619.0,1462.0,22.0,-626.0,224.0
415051,0,0.1019121179657516,0.0401489490895523,0.506228355435248,0.4101025731788671,0.5059935113854908,58,Masculin,24696.0,24.0,4,Secondary / secondary special,Single / not married,615109.5,672885.54,0.0,-4604,-39.0,1,0.21952,453.0,0.018801,0.0,42.0,470866.5,0.947472144318957,67.0,978.0,24.0,-118.0,195.0
445602,0,0.1774614714062856,0.0578076838397181,0.5450848550159862,0.4956658291397297,0.5059935113854908,33,Masculin,18904.5,8.666666666666666,3,Secondary / secondary special,Widow,327024.0,133143.795,1.1851851851851851,-5056,-17.0,0,0.2800666666666667,-146.0,0.030755,166.28,25.0,53302.5,0.9237389116907188,-354.0,217.0,26.0,-150.0,191.0
205064,0,0.0058115358305755,0.1013466850828729,0.6752638412243441,0.8245949709919925,0.5312560908110652,35,Masculin,5283.0,14.666666666666666,8,Secondary / secondary special,Married,52128.0,119911.995,0.0,-3877,-1.0,0,0.0782666666666666,6599.0,0.0060079999999999,0.0,40.0,4634964.0,1.0,-211.0,6599.0,44.0,-706.0,1086.0
196677,0,0.0720174397462865,0.033048,0.6299805289275121,0.3312508645909018,0.6121397962054288,45,Feminin,37179.0,9.333333333333334,0,Secondary / secondary special,Married,1125000.0,542758.005,0.2068965517241379,-138,-65.0,0,0.4131,1659.0,0.028663,833.1206896551724,115.0,723892.5,1.0,-408.0,1659.0,28.0,-114.0,564.0
398453,0,0.0444297179049763,0.099257827503748,0.5925381655206721,0.5352762504724826,0.7713325327228698,50,Feminin,36049.5,12.666666666666666,4,Secondary / secondary special,Married,363190.5,504279.81,0.1904761904761904,-1873,-63.0,1,0.200275,252.0,0.01885,698.4,44.0,149458.5,1.0,-211.0,909.5,38.0,-300.0,344.0
152896,0,0.0146780464566251,0.0491385372714486,0.6129915583799371,0.4436153084085652,0.5059935113854908,52,Feminin,12577.5,26.307692307692307,8,Secondary / secondary special,Married,255960.0,1030005.63,0.0149253731343283,-2739,-1.0,0,0.13975,122.0,0.003813,-1477.6650000000002,83.0,444874.5,0.0,143.0,1214.0,90.0,-54.0,1737.0
200169,0,0.2356506580310753,0.0733677548301132,0.6467235559137112,0.2471909382666521,0.6512846272300752,54,Masculin,15858.0,36.0,4,Secondary / secondary special,Married,216144.0,470621.07,1.736842105263158,-2206,-2.0,0,0.14096,301.0,0.018029,2607.3189473684206,34.0,130761.0,0.8603207767467584,-561.0,863.0,36.0,-225.0,112.0
192816,0,0.0581366803525736,0.0512771017357465,0.3598318761836537,0.5154953751603267,0.5059935113854908,36,Masculin,29884.5,9.77777777777778,2,Secondary / secondary special,Married,582804.0,827431.83,0.2777777777777778,-4912,-1.0,1,0.2213666666666666,252.0,0.010032,363.3908333333334,47.0,61258.5,0.0,-844.0,-844.0,88.0,-323.0,893.0
382650,0,0.3703817698236639,0.0485142857142857,0.6225438551354279,0.4543210601605785,0.5059935113854908,46,Feminin,15282.0,17.333333333333332,2,Secondary / secondary special,Married,315000.0,3267041.175,1.4803921568627452,-491,-8.0,1,0.106125,1632.0,0.018634,1143.5373529411766,269.0,1058580.0,0.7900097422726065,1192.0,1632.0,138.0,-194.0,2107.0
104335,0,0.0014718553345237,0.0264537008038417,0.5126277265141532,0.7688075728291359,0.6048115557013582,39,Masculin,45612.0,12.0,17,Higher education,Married,1724220.0,328357.485,0.0384615384615384,-4295,-4.0,1,0.2847191011235955,252.0,0.010147,0.0,31.0,0.0,0.8988052373627464,-32.0,-32.0,30.0,-1612.0,266.0
296436,0,0.0356465355875066,0.05,0.6860904987397829,0.4031416766587513,0.3610624032778853,32,Feminin,13500.0,7.333333333333333,3,Incomplete higher,Married,270000.0,257267.745,0.7142857142857143,-1492,-4.0,1,0.075,252.0,0.010006,0.0,14.0,0.0,0.0,1467.0,1467.0,22.0,-360.0,64.0
197528,0,0.375919888357637,0.0388872970391595,0.3390273626213685,0.172495466777331,0.5059935113854908,36,Feminin,36643.5,8.4,0,Secondary / secondary special,Single / not married,942300.0,387557.415,0.0,-646,-2.0,1,0.1357166666666666,-10.0,0.025164,0.0,59.0,1540156.5,0.8515778758059043,1263.0,1263.0,36.0,-119.0,508.0
124200,0,0.1073260132130431,0.0397881658920271,0.7143997676700792,0.7713615919194317,0.4784323336615309,38,Masculin,40063.5,9.0,3,Secondary / secondary special,Married,1006920.0,94259.25,0.0,-3309,-21.0,0,0.222575,246.0,0.035792,0.0,27.0,175311.0,0.906469381142672,-355.0,246.0,22.0,-300.0,279.0
254831,0,0.0358325440477742,0.034821736878453,0.6385379135527435,0.6940926425266661,0.5059935113854908,35,Masculin,72607.5,7.4,1,Secondary / secondary special,Married,2085120.0,462581.505,0.135593220338983,-3517,-3.0,1,0.403375,252.0,0.035792,28.910211864406783,30.0,0.0,0.0,-560.0,-560.0,31.0,-741.0,437.0
384625,0,0.0534409202972535,0.0294715615134134,0.7675531424820868,0.7295666907060153,0.5059935113854908,54,Masculin,16047.0,8.666666666666666,33,Secondary / secondary special,Married,544491.0,213925.725,0.0,-3604,-18.0,0,0.1018857142857142,252.0,0.009175,0.0,95.0,0.0,1.1111111111111112,45.0,45.0,26.0,-834.0,440.0
436617,0,0.149138973136404,0.0510530763480352,0.7143462242250936,0.6706517530862718,0.5059935113854908,55,Masculin,28273.5,15.333333333333334,4,Secondary / secondary special,Married,553806.0,1189641.735,1.12,-3744,-2.0,0,0.25132,2376.0,0.010006,0.0,29.0,678127.5,0.0,-543.0,2376.0,92.0,-180.0,1474.0
258577,0,0.0490343855877577,0.0776115023474178,0.4907256255659831,0.5352762504724826,0.6685862432378058,39,Masculin,45229.5,6.0,1,Higher education,Married,582768.0,1046036.25,0.3870967741935484,-203,-12.0,0,0.2871714285714286,252.0,0.025164,-752.6075806451613,20.0,149458.5,0.8847309454357519,-211.0,909.5,24.0,-300.0,94.0
419669,0,0.0329501486125891,0.1054602580174233,0.311891147249264,0.6577838002083306,0.5059935113854908,41,Feminin,29907.0,9.666666666666666,1,Higher education,Civil marriage,283585.5,496589.535,0.2698412698412698,-5101,-7.0,1,0.1476888888888889,252.0,0.016612,560.07,48.0,0.0,0.8220979940808945,-501.0,-501.0,58.0,-684.0,655.0
422183,0,0.1873415269387395,0.0974056208444303,0.7043015205134453,0.5352762504724826,0.3750190037394195,28,Feminin,23535.0,6.0,4,Higher education,Married,241618.5,52572.51,2.125,-3010,-27.0,0,0.2092,252.0,0.00733,1642.156875,42.0,149458.5,1.0553762105785944,-211.0,909.5,6.0,-300.0,92.0
403217,0,0.1439311016086049,0.0332111111111111,0.5869882890694587,0.5046813193144684,0.0914372532072674,31,Feminin,26901.0,10.0,4,Secondary / secondary special,Married,810000.0,102672.0,0.0,-3705,-12.0,0,0.14945,6959.0,0.018209,0.0,25.0,2226415.5,0.9014808266106752,-1582.0,6959.0,10.0,-359.0,145.0
384937,0,0.1277012376657537,0.05,0.1791739143995439,0.4101025731788671,0.5059935113854908,43,Feminin,20250.0,14.5,7,Secondary / secondary special,Married,405000.0,1051972.83,0.2631578947368421,-1680,-1.0,1,0.15,88.0,0.008575,283.7660526315789,24.0,14612.13,0.9099370460048426,-90.0,31034.0,58.0,-277.0,507.0
164409,0,0.0070749033705934,0.099577861163227,0.6635438634949554,0.5352762504724826,0.6697877503576342,54,Masculin,19107.0,13.2,4,Secondary / secondary special,Married,191880.0,920707.335,0.75,-3463,-2.0,0,0.0653230769230769,252.0,0.010032,883.51875,42.0,0.0,0.9380863039399624,-68.0,-68.0,66.0,-609.0,465.0
410667,0,0.1917810069072563,0.0469562183847898,0.307133677239362,0.7180328113294772,0.5059935113854908,45,Feminin,18171.0,24.0,1,Secondary / secondary special,Civil marriage,386977.5,153009.0,0.0,-57,-2.0,1,0.16152,252.0,0.030755,0.0,21.0,0.0,1.0,12936.0,12936.0,24.0,-640.0,166.0
113170,0,0.0759774722094587,0.0579047155206901,0.7288928645039332,0.434733248750173,0.5059935113854908,55,Masculin,14980.5,3.0,4,Higher education,Single / not married,258709.5,475231.545,0.7735849056603774,-3489,-33.0,0,0.06658,-142.0,0.006207,830.1532075471697,30.0,185211.0,0.0,-382.0,3020.0,6.0,-476.0,244.0
215431,0,0.0338530854101323,0.0715155035543385,0.4574523117326898,0.2340151665320674,0.5059935113854908,62,Masculin,23269.5,12.0,4,Secondary / secondary special,Married,325377.0,1966284.495,0.3627450980392157,-4644,-3.0,0,0.1723666666666666,-2270.0,0.0084739999999999,-1407.2519117647057,115.0,183996.0,0.8833922261484098,-36.0,793.0,132.0,-91.0,1452.0
100600,0,0.0361101619772427,0.0381943055762595,0.2297064416266523,0.5136937663039473,0.7089302663807847,40,Masculin,47272.5,11.2,22,Secondary / secondary special,Married,1237684.5,1400748.48,0.8034188034188035,-4369,-1.0,0,0.4202,-576.0,0.018029,641.0857692307693,46.0,361377.0,0.9097037984955836,380.0,380.0,112.0,-55.0,1378.0
220136,0,0.0699217310598922,0.05135,0.6679525376558858,0.5388627065779676,0.2782528938705018,28,Feminin,23107.5,16.0,0,Secondary / secondary special,Married,450000.0,133887.735,0.0,-2685,-5.0,1,0.1027,4614.0,0.010643,0.0,38.0,1992685.5,1.0067900660403684,417.0,4614.0,24.0,-144.0,104.0
260125,0,0.218515225043254,0.0324207011686143,0.6880416859885441,0.2807895743848605,0.5059935113854908,46,Masculin,26217.0,9.142857142857142,0,Secondary / secondary special,Married,808650.0,494296.785,1.0555555555555556,-540,-1.0,0,0.3884,952.0,0.031329,1182.215,45.0,131035.5,0.893855274301308,-823.0,952.0,64.0,-483.0,935.0
372046,0,0.0216504041955176,0.0425012928410926,0.6287001602044088,0.7001838506835805,0.7550699980518333,43,Masculin,41791.5,5.0,14,Secondary / secondary special,Married,983299.5,258385.005,0.0,-4442,-6.0,0,0.2653428571428571,252.0,0.016612,0.0,14.0,0.0,1.0,-89.0,-89.0,10.0,-485.0,129.0
335149,0,0.0611587618727974,0.046822272215973,0.6267890063547653,0.5352762504724826,0.2677399353211237,23,Masculin,29970.0,7.0,2,Higher education,Single / not married,640080.0,249322.815,0.0,-1265,-2.0,0,0.37,252.0,0.030755,0.0,25.0,149458.5,0.8982788976321369,-211.0,909.5,14.0,-300.0,101.0
118850,0,0.0065664691000825,0.0974190476190476,0.4853165583266562,0.5352762504724826,0.5059935113854908,32,Feminin,46030.5,8.625,9,Higher education,Married,472500.0,2100925.44,3.897058823529412,-4244,-5.0,1,0.2273111111111111,-203.0,0.030755,-2409.1875,32.0,8055.0,0.8354916868577158,-1680.0,1046.0,69.0,-780.0,686.0
326983,0,0.0424391638541601,0.052607044198895,0.7000761760427172,0.6347055309763198,0.305451485249583,31,Masculin,27423.0,18.0,6,Higher education,Married,521280.0,446367.06,0.0,-2617,-1.0,1,0.24376,-1083.0,0.02461,0.0,33.0,74790.0,0.8170602173380178,-385.0,1060.0,54.0,-766.0,511.0
237810,0,0.1604250180330561,0.0361133333333333,0.4573871847572063,0.3108182544189319,0.5059935113854908,45,Masculin,24376.5,12.285714285714286,5,Secondary / secondary special,Married,675000.0,842175.27,0.032258064516129,-312,-8.0,1,0.1805666666666666,-109.0,0.030755,208.5677419354839,89.0,41306.58,0.0,-765.0,27511.0,80.0,-40.0,661.0
454971,0,0.0217280438556086,0.05,0.1098705475761724,0.6594055320683344,0.5059935113854908,41,Masculin,13500.0,23.5,8,Secondary / secondary special,Married,270000.0,1438705.62,0.0,-4464,-1.0,1,0.1,937.0,0.008068,-1490.019,42.0,231637.5,0.8732099196646874,200.0,937.0,94.0,-151.0,1139.0
377885,0,0.0389894860568289,0.0613733333333333,0.3435007799560155,0.2176285202779586,0.3722448589268495,26,Masculin,41427.0,27.0,5,Higher education,Married,675000.0,895298.625,0.0,-1301,-1.0,0,0.23015,181.0,0.0145199999999999,-31148.25,26.0,145890.0,1.0,-196.0,181.0,48.0,-125.0,181.0
254590,0,0.0238253088807763,0.10668,0.5286171073396371,0.7503751495159068,0.5658438173101444,41,Masculin,24003.0,24.0,9,Secondary / secondary special,Separated,225000.0,191605.725,0.0,-4058,-4.0,0,0.21336,31174.0,0.015221,0.0,68.0,37345.5,0.8709152579764499,-299.0,31174.0,24.0,-570.0,222.0
168517,0,0.0478320251078531,0.0563714664310954,0.7401111410496757,0.8050196619153701,0.8441488655839049,62,Masculin,13783.5,33.6,4,Secondary / secondary special,Civil marriage,244512.0,2584352.565,0.0105263157894736,-4527,-1.0,0,0.06126,583.0,0.04622,-3391.2701052631583,70.0,0.0,0.0,-1030.0,583.0,144.0,-1244.0,1207.0
450766,0,0.0641643564825552,0.0322566631187957,0.790082631937705,0.520897599048938,0.5059935113854908,51,Feminin,33412.5,20.0,8,Secondary / secondary special,Married,1035832.5,1322508.915,0.1212121212121212,-2479,-7.0,0,0.12375,1090.0,0.0116569999999999,1153.5204545454546,65.0,2284740.0,0.904474323913704,2560.0,2560.0,60.0,-449.0,736.0
194602,0,0.0038585092456858,0.0996214033316506,0.6257551254089085,0.7106743858828587,0.4574399447138602,41,Masculin,17761.5,9.333333333333334,2,Secondary / secondary special,Married,178290.0,531697.5449999999,0.0,-4443,-4.0,1,0.15788,-1570.0,0.022625,0.0,41.0,0.0,0.9498334218531216,653.0,653.0,28.0,-402.0,502.0
400149,0,0.0511594019656254,0.0292384105960264,0.5034077067253643,0.2276129150623945,0.6622988471386106,37,Masculin,19867.5,10.0,7,Secondary / secondary special,Married,679500.0,174131.46000000002,0.0,-4483,-9.0,0,0.2452777777777778,1527.0,0.020246,0.0,81.0,5747557.5,0.8742406177255436,-125.0,31175.0,30.0,-299.0,443.0
147102,1,0.5851810525438124,0.0379241198041079,0.1621921059592286,0.7016957740576931,0.3832355643147849,37,Masculin,21361.5,10.0,12,Secondary / secondary special,Single / not married,563269.5,42888.645,12.947368421052632,-3373,-66.0,0,0.1758148148148148,-1401.0,0.025164,963.097105263158,18.0,54000.0,1.0263007432818754,-8.0,0.0,10.0,-16.0,38.0
204921,0,0.0568449338537311,0.0598078881457628,0.7259575118692311,0.7295666907060153,0.5059935113854908,48,Masculin,29335.5,9.0,18,Secondary / secondary special,Married,490495.5,107275.185,0.0,-1386,-16.0,0,0.1862571428571428,252.0,0.00496,0.0,117.0,0.0,0.9044812876555696,-325.0,-325.0,18.0,-479.0,577.0
341263,0,0.0184883490620774,0.0703592008185685,0.5047196742480182,0.5352762504724826,0.6939059400824391,54,Masculin,11758.5,7.0,14,Secondary / secondary special,Single / not married,167121.0,249131.52,11.772727272727272,-3323,-6.0,0,0.0967777777777777,252.0,0.030755,381.9743181818181,53.0,0.0,0.968054211035818,-1155.0,-1155.0,22.0,-1447.0,494.0
271111,0,0.0677346869741706,0.0293271103105831,0.6539733914874533,0.2707073872651806,0.6137168508215279,40,Feminin,43375.5,27.0,3,Higher education,Single / not married,1479024.0,1172142.9,0.2142857142857142,-1950,-14.0,0,0.1071,1075.0,0.072508,2471.297142857144,42.0,4500000.0,0.7135212272565109,-48.0,1439.0,108.0,-21.0,197.0
347042,0,0.131211301192157,0.0801785714285714,0.0054887172608341,0.4014074137749511,0.1077390709555042,23,Masculin,10102.5,5.333333333333333,0,Secondary / secondary special,Married,126000.0,132406.245,0.0,-694,-2.0,0,0.11225,215.0,0.015221,0.0,26.0,56029.5,0.974306269270298,-211.0,215.0,16.0,-88.0,147.0
128737,0,0.0143440870534786,0.0325042735042735,0.5726850198200755,0.3807996826489149,0.7563526514072288,62,Masculin,17113.5,36.0,12,Higher education,Married,526500.0,913341.69,1.1605839416058394,-4686,-1.0,0,0.095075,-2076.0,0.028663,275.9124087591241,41.0,245452.5,0.8603238866396761,-135.0,31177.0,36.0,-633.0,678.0
201025,0,0.1483291462490819,0.0469097059482811,0.3102602865378536,0.6817058776720116,0.5059935113854908,28,Feminin,20718.0,8.0,3,Secondary / secondary special,Civil marriage,441657.0,229716.27,0.0,-2441,-1.0,1,0.1534666666666666,252.0,0.010966,0.0,54.0,0.0,0.0,-1017.0,-1017.0,24.0,-2112.0,534.0
362283,0,0.0184645070767517,0.05,0.7460930640205381,0.5352762504724826,0.6245075772027152,44,Masculin,10125.0,4.0,8,Higher education,Single / not married,202500.0,16198.065,0.0,-3127,-27.0,0,0.075,1504.0,0.04622,0.0,13.0,487498.5,1.2514801657785672,285.0,1504.0,4.0,-322.0,46.0
133109,0,0.0035180675800691,0.0424964247407937,0.6935531621749977,0.8377468531540618,0.5059935113854908,37,Masculin,42790.5,9.875,18,Higher education,Single / not married,1006920.0,2248692.165,0.08,-4473,-2.0,0,0.2716857142857143,252.0,0.003069,804.627,41.0,0.0,0.0,-739.0,-739.0,55.0,-1846.0,493.0
156044,0,0.0474317299519074,0.0510444444444444,0.5295324399593219,0.6910212267577837,0.5059935113854908,51,Feminin,10336.5,8.5,3,Secondary / secondary special,Married,202500.0,137224.39500000002,0.3529411764705882,-2212,-46.0,0,0.0638055555555555,802.0,0.019101,0.0,8.0,671751.0,1.0110037423895435,-211.0,1378.0,17.0,-448.0,71.0
